id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type
3,China Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8f77c099-1d17-4cd7-aa46-7c21addc471f/WTA-Tournament_Beijing.png?height=128,https://www.wtatennis.com/tournaments/1020/beijing/2023,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-09-30,2023-10-08,2023,9,Beijing,CZE,,CN,CHN,156,142,,Asia,East Asia,CHN,12.0,150.0,92500.0,64M/32Q/32D,China Open,,Barbora Krejcikova,10.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 64,W,"6-2, 6-2",https://www.wtatennis.com/players/318314/barbora-krejcikova,False,False,False,False,False,False,False,2,True,16,12,4,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,2,None",Q
4,China Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8f77c099-1d17-4cd7-aa46-7c21addc471f/WTA-Tournament_Beijing.png?height=128,https://www.wtatennis.com/tournaments/1020/beijing/2023,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-09-30,2023-10-08,2023,9,Beijing,RUS,,CN,CHN,156,142,,Asia,East Asia,CHN,83.0,150.0,92500.0,64M/32Q/32D,China Open,,Anna Kalinskaya,15.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Qualifying R2 Qual. R2,W,"6-0, 3-1",https://www.wtatennis.com/players/323942/anna-kalinskaya,True,False,False,False,False,False,False,2,True,10,9,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,0,None|3,1,None|Ret",Q
5,China Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8f77c099-1d17-4cd7-aa46-7c21addc471f/WTA-Tournament_Beijing.png?height=128,https://www.wtatennis.com/tournaments/1020/beijing/2023,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-09-30,2023-10-08,2023,9,Beijing,AUS,,CN,CHN,156,142,,Asia,East Asia,CHN,104.0,150.0,92500.0,64M/32Q/32D,China Open,,Kimberly Birrell,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aus.svg,Qualifying R1 Qual. R1,W,"6-3, 6-4",https://www.wtatennis.com/players/320728/kimberly-birrell,False,False,False,False,False,False,False,2,True,19,12,7,AU,AUS,036,009,Oceania,Australasia,AUS,"6,3,None|6,4,None",Q
1,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2023,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-08-28,2023-09-10,2023,8,New York,USA,NY,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,6.0,70.0,123000.0,128M/128Q/64D,Us Open,,Coco Gauff,6.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 64,L,"3-6, 2-6",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,False,False,False,False,2,False,17,5,12,US,USA,840,019,America,Northern America,USA,"3,6,None|2,6,None",
2,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2023,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-08-28,2023-09-10,2023,8,New York,AUS,NY,US,USA,840,019,,America,Northern America,USA,139.0,70.0,123000.0,128M/128Q/64D,Us Open,,Olivia Gadecki,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aus.svg,Round of 128,W,"1-6, 6-3, 6-4",https://www.wtatennis.com/players/326653/olivia-gadecki,False,False,False,False,False,False,False,3,False,26,13,13,AU,AUS,036,009,Oceania,Australasia,AUS,"1,6,None|6,3,None|6,4,None",
1,Tennis In The Land,,https://www.wtatennis.com/tournaments/2040/cleveland/2023,WTA 250,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-08-20,2023-08-26,2023,8,Cleveland,USA,OH,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,38.0,30.0,3920.0,32M/24Q/16D,Tennis In The Land,,Sloane Stephens,9.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 16,L,"3-6, 3-6",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,False,False,False,False,2,False,18,6,12,US,USA,840,019,America,Northern America,USA,"3,6,None|3,6,None",
2,Tennis In The Land,,https://www.wtatennis.com/tournaments/2040/cleveland/2023,WTA 250,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-08-20,2023-08-26,2023,8,Cleveland,GER,OH,US,USA,840,019,,America,Northern America,USA,77.0,30.0,3920.0,32M/24Q/16D,Tennis In The Land,,Tamara Korpatsch,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ger.svg,Round of 32,W,"6-0, 3-6, 7-5",https://www.wtatennis.com/players/319571/tamara-korpatsch,False,False,False,False,False,False,False,3,True,27,16,11,DE,DEU,276,150,Europe,Central Europe,GER,"6,0,None|3,6,None|7,5,None",
1,Ladies Open Lausanne,,https://www.wtatennis.com/tournaments/1094/lausanne/2023,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-07-24,2023-07-30,2023,7,,HUN,,US,USA,840,019,,America,Northern America,USA,155.0,30.0,4770.0,32M/8Q/16D,Ladies Open Lausanne,,Anna Bondar,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/hun.svg,Round of 16,L,"6-7 (3), 3-6",https://www.wtatennis.com/players/322942/anna-bondar,False,False,False,True,False,False,True,2,False,22,9,13,HU,HUN,348,150,Europe,Central Europe,HUN,"6,7,3|3,6,None",
2,Ladies Open Lausanne,,https://www.wtatennis.com/tournaments/1094/lausanne/2023,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-07-24,2023-07-30,2023,7,,UKR,,US,USA,840,019,,America,Northern America,USA,145.0,30.0,4770.0,32M/8Q/16D,Ladies Open Lausanne,,Dayana Yastremska,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ukr.svg,Round of 32,W,"6-0, 6-2",https://www.wtatennis.com/players/324261/dayana-yastremska,False,False,False,False,False,False,False,2,True,14,12,2,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,0,None|6,2,None",
1,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,18.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Madison Keys,25.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 16,L,"6-3, 6-7 (4), 2-6",https://www.wtatennis.com/players/316959/madison-keys,False,False,False,False,True,False,True,3,True,30,14,16,US,USA,840,019,America,Northern America,USA,"6,3,None|6,7,4|2,6,None",Q
2,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,AUT,,GB,GBR,826,150,,Europe,Northern Europe,ENG,23.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Anastasia Potapova,22.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aut.svg,Round of 32,W,"6-2, 7-5",https://www.wtatennis.com/players/325601/anastasia-potapova,False,False,False,False,False,False,False,2,True,20,13,7,AT,AUT,040,150,Europe,Central Europe,AUT,"6,2,None|7,5,None",Q
3,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,CZE,,GB,GBR,826,150,,Europe,Northern Europe,ENG,11.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Barbora Krejcikova,10.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 64,W,"6-3, 4-0",https://www.wtatennis.com/players/318314/barbora-krejcikova,True,False,False,False,False,False,False,2,True,13,10,3,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|4,0,None|Ret",Q
4,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,CHN,,GB,GBR,826,150,,Europe,Northern Europe,ENG,65.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Xiyu Wang,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/chn.svg,Round of 128,W,"6-4, 3-6, 7-5",https://www.wtatennis.com/players/326160/xiyu-wang,False,False,False,False,False,False,False,3,True,31,16,15,CN,CHN,156,142,Asia,East Asia,CHN,"6,4,None|3,6,None|7,5,None",Q
5,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,GER,,GB,GBR,826,150,,Europe,Northern Europe,ENG,122.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Tamara Korpatsch,19.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ger.svg,Qualifying R3 Qual. R3,W,"7-5, 5-7, 6-2",https://www.wtatennis.com/players/319571/tamara-korpatsch,False,False,False,False,False,False,False,3,True,32,18,14,DE,DEU,276,150,Europe,Central Europe,GER,"7,5,None|5,7,None|6,2,None",Q
6,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,FRA,,GB,GBR,826,150,,Europe,Northern Europe,ENG,178.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Chloe Paquet,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,Qualifying R2 Qual. R2,W,"6-1, 6-2",https://www.wtatennis.com/players/318839/chloe-paquet,False,False,False,False,False,False,False,2,True,15,12,3,FR,FRA,250,150,Europe,Western Europe,FRA,"6,1,None|6,2,None",Q
7,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2023,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-07-03,2023-07-16,2023,7,Wimbledon,ESP,,GB,GBR,826,150,Kingdom of Spain,Europe,Northern Europe,ENG,206.0,280.0,262005.0,128M/128Q/64D,"The Championships, Wimbledon",,Rosa Vicens Mas,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/esp.svg,Qualifying R1 Qual. R1,W,"6-3, 6-1",https://www.wtatennis.com/players/324236/rosa-vicens-mas,False,False,False,False,False,False,False,2,True,16,12,4,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,3,None|6,1,None",Q
1,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,6.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Coco Gauff,6.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 32,L,"7-6 (5), 1-6, 1-6",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,True,False,False,True,3,True,27,9,18,US,USA,840,019,America,Northern America,USA,"7,6,5|1,6,None|1,6,None",Q
2,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,FRA,,FR,FRA,250,150,,Europe,Western Europe,FRA,79.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Diane Parry,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,Round of 64,W,"6-1, 6-2",https://www.wtatennis.com/players/327077/diane-parry,False,False,False,False,False,False,False,2,True,15,12,3,FR,FRA,250,150,Europe,Western Europe,FRA,"6,1,None|6,2,None",Q
3,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,85.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Alison Riske-Amritraj,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 128,W,"6-2, 6-1",https://www.wtatennis.com/players/312850/alison-riske-amritraj,False,False,False,False,False,False,False,2,True,15,12,3,US,USA,840,019,America,Northern America,USA,"6,2,None|6,1,None",Q
4,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,COL,,FR,FRA,250,150,,Europe,Western Europe,FRA,86.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Camila Osorio,1.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/col.svg,Qualifying R3 Qual. R3,W,"7-6 (8), 6-4",https://www.wtatennis.com/players/325898/camila-osorio,False,False,False,True,False,False,True,2,True,23,13,10,CO,COL,170,019,America,Northern South America,COL,"7,6,8|6,4,None",Q
5,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,COL,,FR,FRA,250,150,,Europe,Western Europe,FRA,208.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Emiliana Arango,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/col.svg,Qualifying R2 Qual. R2,W,"6-0, 6-2",https://www.wtatennis.com/players/324789/emiliana-arango,False,False,False,False,False,False,False,2,True,14,12,2,CO,COL,170,019,America,Northern South America,COL,"6,0,None|6,2,None",Q
6,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2023,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2023-05-28,2023-06-11,2023,5,Paris,UZB,,FR,FRA,250,150,,Europe,Western Europe,FRA,142.0,170.0,142000.0,128M/128Q/64D,Roland Garros,,Polina Kudermetova,31.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/uzb.svg,Qualifying R1 Qual. R1,W,"6-1, 6-4",https://www.wtatennis.com/players/328897/polina-kudermetova,False,False,False,False,False,False,False,2,True,17,12,5,UZ,UZB,860,142,Asia,Central Asia,UZB,"6,1,None|6,4,None",Q
1,Trophée Clarins ,,https://www.wtatennis.com/tournaments/2057/paris-125/2023,WTA 125,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/125k-tag.svg,2023-05-15,2023-05-21,2023,5,Paris,UZB,,FR,FRA,250,150,,Europe,Western Europe,FRA,90.0,,2000.0,32M/8Q/8D,Trophée Clarins ,,Kamilla Rakhimova,9.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/uzb.svg,Round of 16,L,"2-6, 4-6",https://www.wtatennis.com/players/325936/kamilla-rakhimova,False,False,False,False,False,False,False,2,False,18,6,12,UZ,UZB,860,142,Asia,Central Asia,UZB,"2,6,None|4,6,None",W
2,Trophée Clarins ,,https://www.wtatennis.com/tournaments/2057/paris-125/2023,WTA 125,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/125k-tag.svg,2023-05-15,2023-05-21,2023,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,117.0,,2000.0,32M/8Q/8D,Trophée Clarins ,,Elizabeth Mandlik,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 32,W,"7-5, 6-2",https://www.wtatennis.com/players/326379/elizabeth-mandlik,False,False,False,False,False,False,False,2,True,20,13,7,US,USA,840,019,America,Northern America,USA,"7,5,None|6,2,None",W
1,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2023,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-04-25,2023-05-07,2023,4,Madrid,BLR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,2.0,120.0,84900.0,96M/48Q/32D,Mutua Madrid Open,,Aryna Sabalenka,2.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Round of 16,L,"3-6, 1-6",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,False,False,False,False,2,False,16,4,12,BY,BLR,112,150,Europe,Eastern Europe,BLR,"3,6,None|1,6,None",W
2,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2023,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-04-25,2023-05-07,2023,4,Madrid,POL,,ES,ESP,724,150,,Europe,Southern Europe,ESP,19.0,120.0,84900.0,96M/48Q/32D,Mutua Madrid Open,,Magda Linette,17.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Round of 32,W,"6-3, 6-3",https://www.wtatennis.com/players/315130/magda-linette,False,False,False,False,False,False,False,2,True,18,12,6,PL,POL,616,150,Europe,Central Europe,POL,"6,3,None|6,3,None",W
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2023,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-04-25,2023-05-07,2023,4,Madrid,BRA,,ES,ESP,724,150,,Europe,Southern Europe,ESP,14.0,120.0,84900.0,96M/48Q/32D,Mutua Madrid Open,,Beatriz Haddad Maia,13.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/bra.svg,Round of 64,W,"7-6 (6), 6-3",https://www.wtatennis.com/players/318176/beatriz-haddad-maia,False,False,False,True,False,False,True,2,True,22,13,9,BR,BRA,076,019,America,Eastern South America,BRA,"7,6,6|6,3,None",W
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2023,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-04-25,2023-05-07,2023,4,Madrid,CAN,,ES,ESP,724,150,,Europe,Southern Europe,ESP,49.0,120.0,84900.0,96M/48Q/32D,Mutua Madrid Open,,Leylah Fernandez,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/can.svg,Round of 128,W,"6-3, 6-4",https://www.wtatennis.com/players/326735/leylah-fernandez,False,False,False,False,False,False,False,2,True,19,12,7,CA,CAN,124,019,America,Northern America,CAN,"6,3,None|6,4,None",W
